,source_file,holc_grade,loc_year,median,mean,min,max,std
1,stats_ndvi_LT05_L1TP_014032_19880730_20161003_01_T1.csv,C,NYBrooklyn1938,0.0411560314707458,0.04896859251894057,-0.08227048113942147,0.3425623542070389,0.06433201313018799
2,stats_ndvi_LT05_L1TP_014032_19880730_20161003_01_T1.csv,C,NYManhattan1937,-0.008231009201457104,0.02906041049088041,-0.08891667798161507,0.3118386020263036,0.08686771367986997
3,stats_ndvi_LT05_L1TP_014032_19880730_20161003_01_T1.csv,C,NYQueens1938,0.10273451586295893,0.10559920363939947,-0.05059513222711446,0.34289375457677757,0.06554702786846203
4,stats_ndvi_LT05_L1TP_014032_19880730_20161003_01_T1.csv,C,NYStatenIsland1940,0.20374228556950888,0.20522963566084704,-0.01801809703465551,0.4439364771048228,0.08713590415815513
0,stats_ndvi_LT05_L1TP_014032_19880730_20161003_01_T1.csv,D,NYBronx1938,0.07377674616873264,0.09033013986689704,-0.07614306839449066,0.408858950648989,0.08915060119969505
1,stats_ndvi_LT05_L1TP_014032_19880730_20161003_01_T1.csv,D,NYBrooklyn1938,0.04145104484632611,0.05261205144874428,-0.07537508658740831,0.3533576461284057,0.07114397216102351
2,stats_ndvi_LT05_L1TP_014032_19880730_20161003_01_T1.csv,D,NYManhattan1937,0.0024583321064710617,0.02127402659378411,-0.08463234619961844,0.2942781042721536,0.06909188435033516
3,stats_ndvi_LT05_L1TP_014032_19880730_20161003_01_T1.csv,D,NYQueens1938,0.08519327584415293,0.09328299368588397,-0.04937022173395141,0.33810063776297444,0.0778322604795297
4,stats_ndvi_LT05_L1TP_014032_19880730_20161003_01_T1.csv,D,NYStatenIsland1940,0.21491785800975302,0.2139974068040433,-0.03498089605051538,0.4645386428936668,0.09841758466285208
0,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,A,NYC,0.14075877488357946,0.1458017938202829,-0.02544298948487267,0.37173898750916123,0.07645072799641639
1,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,B,NYC,0.12445562899423142,0.13293527943703035,-0.049069192752035126,0.38760798217521775,0.08079166156757209
2,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,C,NYC,0.1008798360341677,0.10692057449360767,-0.06788852041656221,0.37744059780287365,0.07366670863259406
3,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,D,NYC,0.08251975847314261,0.09364938510321628,-0.06420978514806312,0.3742352910652882,0.0821142335649298
4,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,E,NYC,0.08356058597564697,0.0871923416852951,-0.07873661071062088,0.4438945055007935,0.09368140995502472
0,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,A,NYBronx1938,0.3360587954521179,0.32493893802165985,0.0585850365459919,0.49497373402118683,0.07421381399035454
1,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,A,NYBrooklyn1938,0.1290750652551651,0.1300736516714096,-0.06351164728403091,0.39119789004325867,0.0732564628124237
2,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,A,NYManhattan1937,0.012935330509208143,0.029123876316589303,-0.07620987854897976,0.28273239452391863,0.07149432809092104
3,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,A,NYQueens1938,0.193012535572052,0.17150188982486725,-0.039719454944133765,0.3515167832374573,0.08191884309053421
4,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,A,NYStatenIsland1940,0.28861314058303833,0.2870960682630539,0.04716305644251406,0.4883256256580353,0.08691352233290672
0,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,B,NYBronx1938,0.12038120754401792,0.13015367395498537,-0.04370129150761799,0.39510439471764996,0.08822270076383244
1,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,B,NYBrooklyn1938,0.08023048663402305,0.08430436100153361,-0.08255330626578893,0.3720410431132597,0.06650720229920219
2,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,B,NYManhattan1937,0.0142020039105167,0.05756281828507781,-0.07532299558321635,0.36905159925421077,0.10979725482563178
3,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,B,NYQueens1938,0.1596992974553038,0.15645233563640537,-0.04397100703242947,0.35372229621690865,0.06762115372454419
4,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,B,NYStatenIsland1940,0.22582544187704723,0.22373546957969664,0.00016810676703850406,0.4530020276705424,0.0832533876101176
0,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,C,NYBronx1938,0.07922685332596302,0.09143951162695885,-0.06773135730105898,0.41978741858316504,0.08518726702617563
1,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,C,NYBrooklyn1938,0.04726061128079891,0.055279782824218276,-0.1669152319431305,0.3653219473361969,0.06849823772907257
2,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,C,NYManhattan1937,-0.009565242721388737,0.026452179610108335,-0.09077497323354085,0.3086092347900073,0.08482769255836804
3,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,C,NYQueens1938,0.10157632792519557,0.10496985643833608,-0.05435174572709445,0.3579097872113322,0.06807846035640519
4,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,C,NYStatenIsland1940,0.20187396494050822,0.20468825412293276,-0.021772280296621222,0.4570196618636449,0.09106539965917666
0,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,D,NYBronx1938,0.07395403033920697,0.09227314538189343,-0.07023509272507258,0.4350061501775469,0.09371509828737803
1,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,D,NYBrooklyn1938,0.04736990319645923,0.06020933748020426,-0.07814563365410203,0.3952109178771143,0.07742992335039636
2,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,D,NYManhattan1937,-0.0010281233634385797,0.018808557871832617,-0.08027722741718646,0.29048074229999826,0.06774552704559432
3,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,D,NYQueens1938,0.08543797066578498,0.09433413124553716,-0.05051187850916997,0.3502470499429947,0.08119948733693515
4,stats_ndvi_LT05_L1TP_014032_19880815_20161003_01_T1.csv,D,NYStatenIsland1940,0.2134062498807907,0.2142038202804068,-0.05280525249469539,0.4737604558467865,0.1016865492514942
0,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,A,NYC,0.14568790851626545,0.14988151579746045,-0.04253352005616762,0.3888156358152628,0.0859168826136738
1,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,B,NYC,0.1320083221136075,0.14171616597418002,-0.04597878746507275,0.40816559363156557,0.08734477105705689
2,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,C,NYC,0.11474390188478446,0.12130447797398403,-0.05787058875073122,0.4080525243250781,0.08070183119603566
3,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,D,NYC,0.0943909310011835,0.10599490572862766,-0.060892172697775006,0.40396514090419816,0.08965703367623461
4,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,E,NYC,0.0981394574046135,0.10535499453544617,-0.07347720116376877,0.4833835661411285,0.10092291235923767
0,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,A,NYBronx1938,0.3652743399143219,0.3505273312330246,0.039278700947761536,0.512533038854599,0.08052252046763897
1,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,A,NYBrooklyn1938,0.14433914422988892,0.14797353744506836,-0.07209476828575134,0.39799222350120544,0.08157248795032501
2,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,A,NYManhattan1937,0.02689058822579682,0.04457843519048765,-0.07369406707584858,0.3109987862408161,0.0807014275342226
3,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,A,NYQueens1938,0.212393119931221,0.18853698670864105,-0.059579227119684226,0.3630443513393402,0.08775007724761963
4,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,A,NYStatenIsland1940,0.25715022161602974,0.25097789615392685,-0.009466797695495188,0.48673930764198303,0.09967277385294437
0,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,B,NYBronx1938,0.1368265746330673,0.14922617375850677,-0.04196723681789907,0.4401232518933036,0.09816914661364122
1,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,B,NYBrooklyn1938,0.0838381277725977,0.09052163877469652,-0.06370589717784349,0.3805390263304991,0.07376586273312569
2,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,B,NYManhattan1937,0.034302781258399286,0.07912690108059905,-0.07519387143353622,0.41849249725540477,0.1250469178582231
3,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,B,NYQueens1938,0.17857498872806044,0.17537200626204996,-0.0456667609841508,0.3908858299255371,0.07287564588820233
4,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,B,NYStatenIsland1940,0.20845670104026795,0.20615741734703383,-0.0058114297688007365,0.42736229648192725,0.0810329494997859
0,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,C,NYBronx1938,0.0986224458269451,0.11169503839767497,-0.06625208469188731,0.45144779008367786,0.09509177214425543
1,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,C,NYBrooklyn1938,0.05199993204325438,0.061033942252397534,-0.08090365439653396,0.3830732214450836,0.07116322040557861
2,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,C,NYManhattan1937,0.008177549888690313,0.045763811406989895,-0.09497202622393768,0.3708099027474721,0.09667187680800755
3,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,C,NYQueens1938,0.11876568602616186,0.1228927260113729,-0.054640804031477856,0.39369775650200545,0.0752094129587079
4,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,C,NYStatenIsland1940,0.2035927688702941,0.20483485174675783,-0.031507940050990633,0.46818695838252705,0.09825744697203238
0,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,D,NYBronx1938,0.09488727471658162,0.11287245154380798,-0.06844324086393629,0.47340775387627737,0.10348311279501234
1,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,D,NYBrooklyn1938,0.04871390322628229,0.06374106458995653,-0.07795510457261749,0.40220287506994995,0.08119960914811362
2,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,D,NYManhattan1937,0.01525412559405797,0.036241231158513715,-0.07516183662745687,0.3371437641757506,0.07698068960949227
3,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,D,NYQueens1938,0.10377038258295028,0.11321510311263876,-0.04761527184970104,0.39088509556574697,0.08942309509103115
4,stats_ndvi_LT05_L1TP_014032_19880831_20161003_01_T1.csv,D,NYStatenIsland1940,0.21691233826720197,0.21579738576775012,-0.04729275081468665,0.48521439148032147,0.10918412519537884
0,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,A,NYC,0.15766733913915232,0.16038197834859602,-0.020194979617372155,0.3914578545372933,0.07961845095269382
1,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,B,NYC,0.1402968471843956,0.14959739159530727,-0.033969089350042246,0.4071863502677944,0.08424119951410426
2,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,C,NYC,0.12037211381115769,0.12702905701562053,-0.04732695868159965,0.4115977358250391,0.07881095784681814
3,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,D,NYC,0.10177497438178594,0.11328970865119531,-0.05924876962060563,0.40822965257308064,0.08710103820101554
4,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,E,NYC,0.1034059077501297,0.1067994311451912,-0.07751645892858505,0.4767471253871918,0.09695553034543992
0,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,A,NYBronx1938,0.33982810378074646,0.32951653003692627,0.04487097077071667,0.48534610867500305,0.07211926765739918
1,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,A,NYBrooklyn1938,0.13968056440353396,0.1426256150007248,-0.06919911503791809,0.3731697499752045,0.07709679752588272
2,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,A,NYManhattan1937,0.03333010023925454,0.04545153671642765,-0.06364524085074663,0.3133578090928495,0.07684646360576153
3,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,A,NYQueens1938,0.2227814942598343,0.1973679810762405,-0.045576248317956924,0.38848140835762013,0.09092922508716583
4,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,A,NYStatenIsland1940,0.3034795895218849,0.3008681759238243,0.052768918685615056,0.5060299560427666,0.0867147371172905
0,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,B,NYBronx1938,0.1338296141475439,0.14523561976172708,-0.024182486347854137,0.4098364087668332,0.08942745185711166
1,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,B,NYBrooklyn1938,0.09335405094658628,0.09876323557075332,-0.05169049568255158,0.38744591790087085,0.06913291838239222
2,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,B,NYManhattan1937,0.03407929535023868,0.07975083127287992,-0.06821048414955537,0.4080860838294029,0.12133741906533639
3,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,B,NYQueens1938,0.17804069093921604,0.17488941111985376,-0.03481033641625853,0.381507495746893,0.07103919654208071
4,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,B,NYStatenIsland1940,0.24043900569279988,0.23762102723121642,0.007284858139852682,0.4559983789920807,0.08284596080581347
0,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,C,NYBronx1938,0.099031252624548,0.11224393562778183,-0.05499276745578517,0.43790448359821155,0.0891881947932036
1,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,C,NYBrooklyn1938,0.061866578571498396,0.07111995227634907,-0.06305768594145775,0.4018892526626587,0.07135992527008056
2,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,C,NYManhattan1937,0.011688081392397484,0.047833624916772045,-0.06647319781283538,0.3529364789525668,0.09496646374464035
3,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,C,NYQueens1938,0.12262044334364636,0.1270715983181789,-0.04817919688181834,0.4014528996504105,0.07506615849765572
4,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,C,NYStatenIsland1940,0.21853952233990034,0.21903888694941998,-0.014866222918499261,0.4580852873623371,0.08990841855605443
0,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,D,NYBronx1938,0.09724247881344386,0.11515548931700843,-0.06091435519712312,0.4609283634594509,0.09984307203974042
1,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,D,NYBrooklyn1938,0.06330930656227081,0.07744710503712944,-0.09363073329238789,0.4260851883369943,0.08145244646331538
2,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,D,NYManhattan1937,0.01872923073393327,0.038824311578301365,-0.06857163652225777,0.34513857077669213,0.07513709531890021
3,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,D,NYQueens1938,0.10796818528801967,0.11792323007606544,-0.043065453497454144,0.39076012220138157,0.0886304919154216
4,stats_ndvi_LT05_L1TP_014032_19880916_20161003_01_T1.csv,D,NYStatenIsland1940,0.2286070475111837,0.22812352621037027,-0.0408569287063311,0.4780210697132608,0.10032282672498537
0,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,A,NYC,0.16839115822222084,0.17052826142753474,-0.0263356224168092,0.4049682468175888,0.08131427655462176
1,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,B,NYC,0.15326930098753008,0.16307228432722493,-0.05363291336430444,0.45857261969811386,0.09373114185614718
2,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,C,NYC,0.11719134041827625,0.12474805761187796,-0.070222211710951,0.42465551000423535,0.08548765552658884
3,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,D,NYC,0.1008291994971302,0.11355085656396113,-0.07441121308227718,0.4326000952367055,0.09432095636503171
4,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,E,NYC,0.1274358630180359,0.1306087076663971,-0.07599248737096786,0.5115605592727661,0.11558763682842255
0,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,A,NYBronx1938,0.41356247663497925,0.39806705713272095,0.038053823634982116,0.5745443105697632,0.08864515461027622
1,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,A,NYBrooklyn1938,0.15445438027381894,0.16000324487686154,-0.0693875327706337,0.4569252133369446,0.08486849814653398
2,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,A,NYManhattan1937,0.02427607658319176,0.035179405414965004,-0.07247840147465467,0.2857794426381588,0.07117880671285093
3,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,A,NYQueens1938,0.20171165466308594,0.17742519080638885,-0.0464225560426712,0.3609068691730499,0.08495130389928818
4,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,A,NYStatenIsland1940,0.329189732670784,0.3283635973930359,0.049539923667907715,0.5565839260816574,0.09612196497619152
0,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,B,NYBronx1938,0.15644615736197343,0.16953147405927832,-0.040577430447394196,0.4826880557970567,0.1045550832694227
1,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,B,NYBrooklyn1938,0.10150749192518346,0.10711136109688703,-0.11352282220169026,0.45007916233118844,0.076752899105058
2,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,B,NYManhattan1937,0.03614643666272362,0.08259552695866053,-0.0817148881033063,0.4466012753546238,0.12906035346289477
3,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,B,NYQueens1938,0.18559152600081527,0.18263738492832465,-0.04079302537309773,0.4112522584550521,0.07763666725334
4,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,B,NYStatenIsland1940,0.26666942636171975,0.2639655500650406,0.012582002580165863,0.513720703125,0.09501262853542963
0,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,C,NYBronx1938,0.10721118695548047,0.121514064948196,-0.06941618851345518,0.49163958300714905,0.10223213680412459
1,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,C,NYBrooklyn1938,0.05892959667369723,0.06867455331608653,-0.14319336369633676,0.405752477645874,0.07640124902129174
2,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,C,NYManhattan1937,0.02056070960437258,0.05731292503575484,-0.082866037885348,0.3822091023127238,0.10344639172156651
3,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,C,NYQueens1938,0.11207529166000182,0.11724224428621095,-0.06209976146383597,0.3941675258112383,0.07836032531282923
4,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,C,NYStatenIsland1940,0.23526435376455387,0.23783037066459656,-0.02938840980641544,0.531771627565225,0.10738008593519528
0,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,D,NYBronx1938,0.09598719541515623,0.11605596914887428,-0.06825119629502296,0.49589174560138155,0.10578183297600065
1,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,D,NYBrooklyn1938,0.054066093841000744,0.07016472639920919,-0.14420699457759442,0.45811256766319275,0.08771206146996954
2,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,D,NYManhattan1937,0.014028693273387573,0.0344928997154865,-0.07665722210098196,0.3392704018840083,0.07686905714648741
3,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,D,NYQueens1938,0.10521097580510143,0.11666996019898522,-0.04907279922381828,0.40705999535949605,0.093678970380049
4,stats_ndvi_LT05_L1TP_014032_19890701_20161002_01_T1.csv,D,NYStatenIsland1940,0.24372274849725806,0.24382842623669168,-0.04571706639683765,0.5395825777364813,0.11898944300153981
0,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,A,NYC,0.15964707761304453,0.16398478765040636,-0.028097140369936824,0.40572903282009065,0.08317024714779109
1,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,B,NYC,0.1400123993322874,0.14930440198966405,-0.045720080068955816,0.4236279657731454,0.08843621673683326
2,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,C,NYC,0.1170186434463455,0.12461067551855372,-0.07742708537077146,0.42900429390094896,0.08314557251318422
3,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,D,NYC,0.10184384801156693,0.11397919441589106,-0.06708725409234985,0.4238762781023979,0.09168833933012971
4,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,E,NYC,0.0940377116203308,0.1054515689611435,-0.07915129512548448,0.4978025257587433,0.09956298023462297
0,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,A,NYBronx1938,0.3596477806568146,0.34778188169002533,0.0333590367808938,0.5265454649925232,0.08136292919516563
1,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,A,NYBrooklyn1938,0.13255317509174347,0.13296286761760712,-0.07254590839147568,0.4498785138130188,0.07682536542415619
2,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,A,NYManhattan1937,0.030994346947409213,0.0455488171428442,-0.07701442949473858,0.30279624415561557,0.07887776358984411
3,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,A,NYQueens1938,0.22101625800132751,0.1965770274400711,-0.03271310031414032,0.4175958633422852,0.09189601987600328
4,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,A,NYStatenIsland1940,0.30838336795568466,0.3085656017065048,0.05127553129568696,0.5371823161840439,0.09206365048885345
0,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,B,NYBronx1938,0.1328589701178399,0.14645601301030678,-0.0391322753646157,0.44229922782291065,0.10004182024435564
1,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,B,NYBrooklyn1938,0.086785377605873,0.0916757134391981,-0.061040889143067247,0.39839812937904806,0.07148536513833438
2,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,B,NYManhattan1937,0.03164401502969364,0.07541326359690477,-0.07877031248062849,0.4083024387558301,0.12167188711464405
3,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,B,NYQueens1938,0.1790743391303455,0.17596223490203128,-0.04616702172686072,0.39612724062274485,0.07441806639818584
4,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,B,NYStatenIsland1940,0.2480067143837611,0.24560643434524537,-0.006240833426515261,0.4819574316342672,0.08843510672450065
0,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,C,NYBronx1938,0.09414250423888797,0.10837687195643135,-0.0741927275515121,0.47234319603961444,0.0978875853445219
1,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,C,NYBrooklyn1938,0.054639243856072425,0.06626765917986631,-0.1332850156724453,0.4176941740512848,0.07666636541485787
2,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,C,NYManhattan1937,0.008104849296311537,0.045407404812673725,-0.09433487492303054,0.3660937746365865,0.09656603386004765
3,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,C,NYQueens1938,0.1186586048386924,0.12338433486015142,-0.07553299692216085,0.4119950385244043,0.07747170131083007
4,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,C,NYStatenIsland1940,0.2235637785245975,0.22641468917330107,-0.026874545903410763,0.4936479901274045,0.0986535232514143
0,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,D,NYBronx1938,0.09350757194416863,0.11245774105191231,-0.0789877325296402,0.48985721809523447,0.10440688367400851
1,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,D,NYBrooklyn1938,0.0516440829910014,0.06912119030628515,-0.11074674178076827,0.4442867766255918,0.08516974909150082
2,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,D,NYManhattan1937,0.016126856828729313,0.03634710480562515,-0.07429892031682862,0.34226871419835975,0.0757559881442123
3,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,D,NYQueens1938,0.11142573422311168,0.12120108033138279,-0.04806570439158302,0.4059038738671102,0.09367641159578373
4,stats_ndvi_LT05_L1TP_014032_19890903_20161002_01_T1.csv,D,NYStatenIsland1940,0.23937409209168475,0.23850176062272943,-0.04276692081728707,0.508878345074861,0.10975462198257446
0,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,A,NYC,0.16972420911770314,0.17517436860362068,-0.021768995735328645,0.4173255767673254,0.08722582180052996
1,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,B,NYC,0.14722918937655372,0.1570398395286045,-0.04535615690595781,0.43795696045789456,0.09053181220466892
2,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,C,NYC,0.11883142655567518,0.12579414443600745,-0.06540193866751103,0.42164120779781744,0.08272195631076419
3,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,D,NYC,0.09529286885180142,0.10862392132432677,-0.07171603786453855,0.42078915038028686,0.09221495268475108
4,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,E,NYC,0.11432964354753496,0.11521103978157045,-0.07154406607151031,0.4663044214248657,0.10798393934965134
0,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,A,NYBronx1938,0.375564768910408,0.36349451541900635,0.03288181498646736,0.5427217185497284,0.08108173497021198
1,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,A,NYBrooklyn1938,0.1450151801109314,0.14811265468597412,-0.055685363709926605,0.38579699397087097,0.07707221806049347
2,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,A,NYManhattan1937,0.03690979792736471,0.05422158178407699,-0.07090290449559689,0.3388754762709141,0.0877312202937901
3,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,A,NYQueens1938,0.2337910979986191,0.2076232433319092,-0.039719454944133765,0.40326064825057983,0.09491638094186784
4,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,A,NYStatenIsland1940,0.3225932866334915,0.32157307863235474,0.062140123220160604,0.5229260846972466,0.08990282937884331
0,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,B,NYBronx1938,0.13849946873431856,0.1516852636228908,-0.038387170611796056,0.4366096800023859,0.0991890633648092
1,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,B,NYBrooklyn1938,0.0969471394577447,0.1022547053940156,-0.08336579328512445,0.40900072981329527,0.07445491565500989
2,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,B,NYManhattan1937,0.03491660044528544,0.08270131059301396,-0.07585425799091657,0.4450940117239952,0.1282367172340552
3,stats_ndvi_LT05_L1TP_014032_19900704_20161002_01_T1.csv,B,NYQueens1938,0.19020363425507264,0.18632158264517784,-0.04419395656270139,0.42416757608161254,0.07803177943124491
