==============================================================================
==============================================================================
 Sep. 17 2016                  LANDSAT 5                       Time: 15:17
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609161483_09007                          Path / Row - 13 / 32
Reference Image: L51LGS1001208150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320841   41.00499    -74.18652     0.23      0.13     0.26     1 
0130320842   41.00473    -74.14978     0.23      0.04     0.23     1 
0130320843   41.00445    -74.11304     0.12      0.11     0.17     1 
0130320844   41.00416    -74.07630     0.35      0.07     0.36     1 
0130320845   41.00386    -74.03956     0.24      0.14     0.28     1 
0130320846   41.00355    -74.00283     0.27      0.06     0.27     1 
0130320847   41.00323    -73.96609     0.37      0.01     0.37     1 
0130320848   41.00289    -73.92935     0.22      0.11     0.25     1 
0130320850   41.00218    -73.85588     0.22      0.04     0.23     1 
0130320851   41.00182    -73.81915     0.23      0.00     0.23     1 
0130320852   41.00143    -73.78241     0.26      0.04     0.26     1 
0130320853   41.00104    -73.74568     0.24      0.01     0.24     1 
0130320854   41.00063    -73.70894     0.20      0.08     0.22     1 
0130320855   41.00022    -73.67221     0.01     -0.00     0.01     1 
0130320856   40.99979    -73.63548    -0.10     -0.03     0.11     1 
0130320858   40.99889    -73.56202    -0.10     -0.08     0.13     1 
0130320882   40.98453    -72.68082     0.20      0.13     0.24     1 
0130320884   40.98303    -72.60742     0.04      0.02     0.05     1 
0130320885   40.98226    -72.57072     0.01      0.21     0.21     1 
0130320886   40.98148    -72.53402    -0.12      0.01     0.13     1 
0130320887   40.98069    -72.49732    -0.30     -0.00     0.30     1 
0130320888   40.97989    -72.46063    -0.06      0.12     0.14     1 
0130320889   40.97907    -72.42393    -0.00      0.00     0.00     1 
0130320891   40.97741    -72.35055     0.21      0.04     0.21     1 
0130320892   40.97656    -72.31386    -0.00     -0.03     0.03     1 
0130320893   40.97570    -72.27718     0.16      0.03     0.16     1 
0130320894   40.97482    -72.24049    -0.01     -0.02     0.02     1 
0130320895   40.97394    -72.20381     0.01      0.01     0.01     1 
0130320896   40.97304    -72.16712     0.03     -0.03     0.04     1 
0130320897   40.97213    -72.13044    -0.36     -0.00     0.36     1 
0130320915   40.97957    -74.22356    -0.09      0.14     0.16     1 
0130320916   40.97932    -74.18684     0.19      0.21     0.28     1 
0130320917   40.97906    -74.15011     0.29      0.05     0.30     1 
0130320918   40.97878    -74.11338     0.15      0.04     0.16     1 
0130320919   40.97849    -74.07666     0.16      0.03     0.17     1 
0130320920   40.97819    -74.03994     0.21     -0.01     0.21     1 
0130320921   40.97788    -74.00321    -0.03      0.04     0.05     1 
0130320922   40.97756    -73.96649     0.04      0.05     0.07     1 
0130320925   40.97652    -73.85632     0.16      0.00     0.16     1 
0130320926   40.97615    -73.81960     0.20      0.07     0.21     1 
0130320927   40.97577    -73.78288     0.22     -0.04     0.22     1 
0130320928   40.97537    -73.74616     0.19      0.07     0.20     1 
0130320929   40.97497    -73.70945     0.05     -0.02     0.05     1 
0130320930   40.97455    -73.67273    -0.17     -0.02     0.17     1 
0130320931   40.97412    -73.63601    -0.06     -0.10     0.11     1 
0130320944   40.96749    -73.15877     0.05      0.20     0.21     1 
0130320945   40.96689    -73.12207    -0.04     -0.02     0.04     1 
0130320946   40.96629    -73.08536    -0.11      0.00     0.11     1 
0130320947   40.96567    -73.04866     0.05      0.05     0.07     1 
0130320953   40.96173    -72.82848     0.25      0.00     0.25     1 
0130320954   40.96104    -72.79179     0.08      0.01     0.08     1 
0130320956   40.95961    -72.71841    -0.01     -0.11     0.11     1 
0130320958   40.95813    -72.64503     0.02     -0.08     0.08     1 
0130320959   40.95738    -72.60834     0.07      0.05     0.08     1 
0130320960   40.95661    -72.57166     0.04     -0.04     0.06     1 
0130320963   40.95424    -72.46161    -0.38     -0.08     0.39     1 
0130320964   40.95342    -72.42493    -0.17      0.05     0.18     1 
0130320965   40.95260    -72.38825    -0.17      0.07     0.19     1 
0130320966   40.95176    -72.35158    -0.07      0.01     0.07     1 
0130320967   40.95091    -72.31490     0.04      0.13     0.14     1 
0130320968   40.95005    -72.27823    -0.08     -0.07     0.10     1 
0130320969   40.94918    -72.24156    -0.05      0.01     0.05     1 
0130320970   40.94830    -72.20489    -0.17      0.01     0.17     1 
0130320971   40.94740    -72.16822    -0.38      0.16     0.42     1 
0130320990   40.95390    -74.22386     0.09      0.11     0.14     1 
0130320991   40.95365    -74.18715     0.19      0.08     0.21     1 
0130320992   40.95339    -74.15044     0.07      0.03     0.08     1 
0130320993   40.95311    -74.11373     0.28      0.02     0.28     1 
0130320994   40.95282    -74.07702     0.11      0.02     0.11     1 
0130320995   40.95252    -74.04031     0.22      0.01     0.22     1 
0130320996   40.95221    -74.00360     0.27      0.02     0.27     1 
