Tue. Sep. 27, 2016             LANDSAT 5                 Time: 06:05
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19999614            Path/Row: 013 / 032

L0R Reference Image: L51XXX1094173140100_HDF.162711034
Acquisition Date: Jun 22, 1994

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
013   032   10-20-2000


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0130320219_01   40.947778  -72.936569    28.548      -4.802     0.764    -4.867    -0.053
0130320220_01   40.475355  -74.321773   -29.128      -2.203    -3.915    -1.496    -4.225
0130320222_01   40.725609  -74.194195    -5.529      -2.003     1.857    -2.272     1.498
0130320223_01   40.057509  -74.157801   -23.011      -0.883     0.933    -1.017     0.773
0130320224_01   40.637419  -74.074636   -28.778       1.359    -1.919     1.674    -1.660
0130320225_01   40.612418  -73.415371   -30.753      -3.152    -5.665    -2.154    -6.112
0130320226_01   40.717149  -73.426031   -15.000       2.710     2.145     2.312     2.571
0130320227_01   39.679411  -74.330674   -24.707      -3.402    -0.452    -3.265    -1.017
0130320228_01   39.810248  -74.203935   -31.493       1.084    -2.635     1.524    -2.410
0130320231_01   39.933407  -74.271678    -2.177      -4.409     0.459    -4.411    -0.288
0130320232_01   40.599152  -73.473831   -31.431       7.726    -2.687     8.070    -1.349
0130320234_01   40.727253  -73.694350    -4.845       1.576    -2.587     1.994    -2.283
0130320235_01   40.713223  -73.560018   -12.000      -1.942     0.064    -1.921    -0.262
0130320238_01   40.852851  -73.983022    51.961      -4.250    -0.041    -4.170    -0.750
0130320239_01   40.908143  -73.234863   -32.000       1.103    -4.334     1.814    -4.087
0130320240_01   40.954851  -72.751360     2.228       5.279    -1.895     5.514    -0.982
0130320241_01   40.919174  -72.682748   -23.991       0.252    -2.024     0.579    -1.953
0130320243_01   39.781308  -74.554253    -7.748       4.753     5.325     3.798     6.054
0130320245_01   40.858243  -72.571340   -21.524      -4.740    -0.990    -4.520    -1.773
0130320246_01   39.842550  -74.147108   -33.000       4.148    -1.129     4.288    -0.410
0130320248_01   40.759794  -72.767545   -29.822       6.881    -0.762     6.903     0.405
0130320249_01   40.704794  -74.193381   -29.595       3.114     1.117     2.895     1.627
0130320250_01   39.769614  -74.416319     0.927      -3.785     3.728    -4.347     3.039
0130320251_01   40.868023  -73.011309    -3.641      -4.789     1.602    -4.994     0.776
0130320252_01   39.992080  -74.538829    -3.391       3.235    -3.249     3.753    -2.652
0130320255_01   40.966998  -72.723141    10.382      -5.598     3.526    -6.118     2.537
0130320256_01   40.877729  -73.984778   -28.275       2.233    -0.142     2.237     0.238
