Thu. Sep. 15, 2016             LANDSAT 5                 Time: 07:46
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19708878            Path/Row: 014 / 032

L0R Reference Image: L51GNC1003237150100_HDF.162591244
Acquisition Date: Aug 25, 2003

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
014   032   09-23-1999


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0140320151_01   40.694316  -73.905547   -11.117       1.455     3.058     0.860     3.274
0140320152_01   39.752212  -75.225056    -5.000       0.040    -1.979     0.409    -1.935
0140320153_01   39.946933  -75.983185   107.179      -1.262    -3.418    -0.600    -3.591
0140320154_01   40.061203  -74.145443   -28.296      -2.230     2.237    -2.607     1.780
0140320155_01   40.679373  -74.016902   -31.000       2.349     1.345     2.056     1.758
0140320156_01   40.545954  -74.556664   -14.713      -0.353    -0.836    -0.192    -0.887
0140320158_01   40.054038  -74.897177   -24.000      -0.933     0.785    -1.063     0.597
0140320159_01   40.130289  -74.562193     8.223      -3.211     1.413    -3.416     0.788
0140320160_01   40.863265  -73.999593   -30.000       0.226     0.549     0.120     0.581
0140320162_01   40.038203  -75.217202    58.313       0.661     0.229     0.606     0.348
0140320163_01   40.245369  -75.378350    34.762      -3.133    -0.294    -3.021    -0.872
0140320164_01   40.756094  -73.687744     6.704      -0.004     2.258    -0.424     2.216
0140320165_01   39.752684  -76.149555    83.637      -1.394    -3.307    -0.750    -3.506
0140320166_01   40.180768  -75.454458    11.792       0.514     0.030     0.499     0.125
0140320167_01   40.047982  -74.685815   -13.844      -2.949     2.180    -3.303     1.590
0140320168_01   40.725186  -75.556897   100.790       2.295    -2.598     2.737    -2.124
0140320169_01   40.482150  -74.627521    -6.990       1.223    -1.317     1.445    -1.065
0140320170_01   40.510584  -74.969075   128.033       0.021     0.114    -0.001     0.116
0140320171_01   40.738841  -73.956691   -29.439       1.306     1.270     1.046     1.490
0140320172_01   41.040536  -74.560500   350.538      -6.388    -4.929    -5.355    -6.023
0140320173_01   40.275648  -75.127271    32.041       2.414     0.483     2.281     0.924
0140320174_01   40.536326  -74.667604    -2.483       3.740    -0.757     3.813    -0.047
0140320175_01   40.136247  -74.966428    18.302       0.866     1.021     0.660     1.164
0140320176_01   39.781216  -75.811963    87.145       2.750    -0.970     2.881    -0.439
0140320177_01   39.783708  -76.155677   106.376      -4.170     0.357    -4.160    -0.427
0140320178_01   40.324814  -76.011246    78.057      -4.087    -4.809    -3.115    -5.482
0140320179_01   40.809197  -75.617710   157.267       0.665     0.604     0.541     0.716
0140320180_01   39.911319  -76.037781   182.398      -1.051    -4.574    -0.177    -4.686
0140320182_01   40.615281  -73.760014   -30.019       0.470    -0.543     0.562    -0.446
0140320183_01   39.935350  -75.131554   -31.000       0.935    -3.586     1.587    -3.346
0140320185_01   40.051410  -74.655903     3.968      -1.163    -0.094    -1.124    -0.309
0140320186_01   40.409024  -74.513721    -3.080      -1.635    -0.339    -1.542    -0.638
0140320187_01   40.780757  -74.370584    21.494      -0.844    -0.720    -0.695    -0.864
0140320188_01   40.470472  -75.389520   144.556       1.957     1.551     1.633     1.887
0140320189_01   39.950619  -74.778275   -19.052       3.088    -0.569     3.137     0.018
0140320191_01   40.620949  -75.478000    48.317       3.173    -1.722     3.436    -1.101
0140320192_01   40.289450  -74.126693   -15.000      -1.913    -1.541    -1.592    -1.871
0140320193_01   40.086216  -74.913316   -28.990       5.227    -1.925     5.491    -0.916
0140320194_01   40.077526  -75.130068    25.598       0.362     0.661     0.232     0.716
0140320195_01   40.067056  -74.978071   -21.573      -0.157     2.032    -0.533     1.966
0140320196_01   40.804703  -75.648610   192.210      -1.433    -3.055    -0.838    -3.265
0140320197_01   39.942830  -74.184843   -32.886      -1.720    -0.035    -1.683    -0.356
0140320198_01   40.472393  -74.857966    14.866      -2.376    -1.402    -2.072    -1.819
0140320199_01   40.504123  -75.494873   146.230      -4.301    -1.336    -3.973    -2.111
0140320200_01   40.637419  -74.074636   -28.778       0.501    -0.555     0.595    -0.452
0140320201_01   40.297003  -74.374743    -3.412       0.827     1.442     0.543     1.570
0140320202_01   39.968397  -75.560543    98.338      -2.455    -2.075    -2.022    -2.495
0140320203_01   40.148954  -75.013971    35.787      -0.469    -1.603    -0.162    -1.661
0140320204_01   40.572870  -75.588949   106.261       1.104     4.889     0.174     5.006
0140320205_01   40.149740  -74.333476     0.859       1.658     0.602     1.515     0.901
0140320206_01   39.565970  -74.775314   -17.062       2.633    -4.477     3.421    -3.903
0140320207_01   40.200172  -75.468687    49.100       3.930     0.827     3.704     1.544
0140320208_01   40.909406  -74.123574   -10.782      -0.656    -0.173    -0.612    -0.291
0140320209_01   40.522565  -74.520339    -8.094      -0.192    -0.761    -0.047    -0.783
0140320210_01   40.209449  -75.569575     8.166       2.346     1.814     1.966     2.219
0140320211_01   39.936623  -74.811678   -24.896      -1.592     1.343    -1.814     1.021
0140320212_01   39.798738  -74.181290   -31.000      -1.196    -0.335    -1.113    -0.553
0140320213_01   40.594835  -74.280858   -25.276       1.156     1.566     0.844     1.753
0140320214_01   39.538679  -74.258016   -31.000      -2.311     1.990    -2.641     1.521
