==============================================================================
==============================================================================
Mon. Sep. 19 2016                  LANDSAT 5                       Time: 06:07
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609181821_03841                          Path / Row - 13 / 32
Reference Image: L51AAA1099235151400_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130321027   40.94633    -72.88636     0.13     -0.05     0.14     1 
0130321028   40.94564    -72.84932     0.03      0.07     0.08     1 
0130321029   40.94494    -72.81228     0.14     -0.00     0.14     1 
0130321030   40.94424    -72.77524     0.09     -0.06     0.11     1 
0130321032   40.94278    -72.70117     0.09     -0.12     0.15     1 
0130321033   40.94204    -72.66413     0.10      0.09     0.13     1 
0130321034   40.94128    -72.62710     0.01      0.00     0.01     1 
0130321035   40.94051    -72.59006    -0.22      0.08     0.23     1 
0130321039   40.93732    -72.44195    -0.11     -0.01     0.11     1 
0130321040   40.93649    -72.40492    -0.13      0.04     0.13     1 
0130321041   40.93565    -72.36790    -0.17      0.05     0.17     1 
0130321042   40.93480    -72.33088    -0.15     -0.04     0.16     1 
0130321043   40.93394    -72.29386    -0.04      0.03     0.06     1 
0130321044   40.93306    -72.25684    -0.15      0.09     0.18     1 
0130321045   40.93217    -72.21982    -0.09     -0.02     0.09     1 
0130321065   40.93791    -74.25791     0.17      0.08     0.18     1 
0130321066   40.93767    -74.22085     0.17      0.09     0.19     1 
0130321067   40.93741    -74.18379     0.09      0.04     0.09     1 
0130321068   40.93714    -74.14673    -0.09      0.07     0.11     1 
0130321069   40.93686    -74.10967     0.17      0.03     0.18     1 
0130321070   40.93657    -74.07261     0.13      0.05     0.14     1 
0130321071   40.93627    -74.03555     0.17      0.06     0.18     1 
0130321072   40.93595    -73.99850     0.14      0.06     0.15     1 
0130321073   40.93562    -73.96144     0.14      0.03     0.14     1 
0130321075   40.93493    -73.88733     0.01      0.03     0.03     1 
0130321076   40.93457    -73.85028    -0.01      0.02     0.02     1 
0130321077   40.93419    -73.81322     0.11     -0.06     0.13     1 
0130321078   40.93381    -73.77617     0.15      0.00     0.15     1 
0130321079   40.93341    -73.73912     0.02     -0.10     0.10     1 
0130321080   40.93300    -73.70207    -0.27     -0.04     0.28     1 
0130321086   40.93028    -73.47978     0.20     -0.07     0.22     1 
0130321090   40.92823    -73.33160     0.20     -0.07     0.21     1 
0130321091   40.92769    -73.29456     0.34     -0.08     0.34     1 
0130321094   40.92599    -73.18344     0.17     -0.17     0.25     1 
0130321095   40.92540    -73.14640     0.06     -0.04     0.07     1 
0130321096   40.92480    -73.10936     0.16      0.03     0.17     1 
0130321097   40.92419    -73.07233     0.15     -0.04     0.15     1 
0130321098   40.92356    -73.03530     0.15     -0.01     0.15     1 
0130321099   40.92292    -72.99826     0.24      0.11     0.26     1 
0130321100   40.92227    -72.96123     0.26     -0.03     0.27     1 
0130321101   40.92161    -72.92420     0.13      0.05     0.14     1 
0130321102   40.92094    -72.88717     0.18     -0.02     0.18     1 
0130321103   40.92026    -72.85014    -0.05      0.03     0.06     1 
0130321104   40.91956    -72.81312     0.14     -0.03     0.15     1 
0130321105   40.91885    -72.77609     0.08      0.07     0.11     1 
0130321106   40.91813    -72.73907    -0.03     -0.06     0.06     1 
0130321107   40.91740    -72.70205    -0.03     -0.02     0.03     1 
0130321108   40.91665    -72.66502    -0.01     -0.03     0.03     1 
0130321109   40.91590    -72.62801    -0.13     -0.03     0.13     1 
0130321110   40.91513    -72.59099    -0.09     -0.08     0.12     1 
0130321111   40.91435    -72.55397    -0.09      0.08     0.11     1 
0130321114   40.91194    -72.44293    -0.17      0.09     0.19     1 
0130321115   40.91111    -72.40592     0.04      0.08     0.09     1 
0130321116   40.91027    -72.36891    -0.06      0.09     0.11     1 
0130321117   40.90942    -72.33190    -0.24      0.03     0.24     1 
0130321118   40.90856    -72.29489    -0.05     -0.04     0.07     1 
0130321140   40.91251    -74.25819     0.10      0.08     0.13     1 
0130321141   40.91227    -74.22115     0.23      0.05     0.23     1 
0130321142   40.91201    -74.18410     0.03      0.07     0.07     1 
0130321143   40.91174    -74.14705     0.07      0.07     0.10     1 
0130321144   40.91146    -74.11001     0.10      0.04     0.10     1 
0130321145   40.91117    -74.07297     0.08      0.05     0.10     1 
0130321146   40.91087    -74.03592    -0.01     -0.01     0.01     1 
0130321147   40.91055    -73.99888     0.15      0.04     0.15     1 
0130321148   40.91022    -73.96184     0.21      0.05     0.21     1 
0130321150   40.90953    -73.88776     0.16      0.00     0.16     1 
0130321151   40.90917    -73.85072    -0.01     -0.05     0.05     1 
0130321152   40.90880    -73.81368     0.07     -0.02     0.07     1 
0130321153   40.90841    -73.77664    -0.01     -0.06     0.06     1 
0130321157   40.90674    -73.62849     0.30     -0.11     0.32     1 
0130321158   40.90630    -73.59146     0.12      0.13     0.18     1 
0130321159   40.90584    -73.55442     0.15     -0.26     0.30     1 
0130321160   40.90537    -73.51739    -0.06     -0.19     0.20     1 
0130321161   40.90489    -73.48036    -0.14      0.28     0.31     1 
0130321162   40.90439    -73.44333     0.17     -0.15     0.23     1 
0130321163   40.90389    -73.40630     0.33      0.05     0.33     1 
0130321164   40.90337    -73.36927     0.14     -0.02     0.14     1 
0130321165   40.90284    -73.33224     0.09      0.04     0.10     1 
0130321166   40.90230    -73.29521     0.19      0.00     0.19     1 
0130321167   40.90174    -73.25818     0.06      0.04     0.07     1 
0130321168   40.90118    -73.22116     0.10      0.07     0.12     1 
0130321169   40.90060    -73.18413     0.21     -0.02     0.21     1 
0130321170   40.90001    -73.14711     0.18     -0.05     0.19     1 
0130321171   40.89941    -73.11009     0.08     -0.03     0.09     1 
0130321172   40.89880    -73.07307     0.07      0.00     0.07     1 
0130321173   40.89817    -73.03605     0.13     -0.01     0.13     1 
0130321174   40.89754    -72.99903     0.11      0.00     0.11     1 
0130321175   40.89689    -72.96201     0.24      0.06     0.25     1 
0130321176   40.89623    -72.92500     0.09      0.05     0.10     1 
0130321177   40.89556    -72.88798     0.09     -0.02     0.09     1 
0130321178   40.89487    -72.85097     0.13      0.06     0.14     1 
0130321179   40.89417    -72.81395     0.19      0.06     0.20     1 
0130321180   40.89347    -72.77694     0.07      0.08     0.11     1 
0130321181   40.89275    -72.73993     0.09      0.01     0.09     1 
0130321182   40.89202    -72.70292    -0.04      0.07     0.08     1 
0130321183   40.89127    -72.66592    -0.05      0.03     0.06     1 
0130321184   40.89052    -72.62891     0.05      0.05     0.07     1 
0130321185   40.88975    -72.59191    -0.07      0.01     0.07     1 
0130321186   40.88897    -72.55491    -0.19      0.00     0.19     1 
0130321187   40.88818    -72.51790     0.16     -0.13     0.20     1 
0130321189   40.88656    -72.44391    -0.17     -0.02     0.17     1 
0130321190   40.88574    -72.40691    -0.02      0.04     0.05     1 
0130321191   40.88490    -72.36991     0.11      0.08     0.14     1 
0130321192   40.88405    -72.33292    -0.11      0.14     0.18     1 
0130321215   40.88711    -74.25847     0.00      0.09     0.09     1 
0130321216   40.88687    -74.22144    -0.05      0.13     0.14     1 
0130321217   40.88661    -74.18441     0.05      0.07     0.09     1 
0130321218   40.88634    -74.14738    -0.02      0.10     0.10     1 
0130321219   40.88606    -74.11035     0.01     -0.07     0.07     1 
0130321220   40.88577    -74.07332     0.02      0.02     0.03     1 
0130321221   40.88547    -74.03629    -0.02      0.00     0.02     1 
0130321222   40.88515    -73.99926     0.07     -0.02     0.07     1 
0130321223   40.88482    -73.96224     0.21      0.04     0.21     1 
0130321226   40.88377    -73.85116    -0.01     -0.07     0.07     1 
0130321227   40.88340    -73.81413     0.09     -0.03     0.09     1 
0130321228   40.88301    -73.77711    -0.31     -0.20     0.37     1 
0130321232   40.88135    -73.62902     0.13      0.03     0.13     1 
0130321233   40.88090    -73.59199     0.19     -0.00     0.19     1 
0130321234   40.88044    -73.55497     0.19     -0.09     0.21     1 
0130321235   40.87997    -73.51796    -0.07      0.02     0.08     1 
0130321236   40.87949    -73.48094     0.09     -0.09     0.13     1 
0130321237   40.87900    -73.44392     0.19      0.08     0.21     1 
