==============================================================================
==============================================================================
Wed. Sep. 7 2016                  LANDSAT 5                       Time: 03:40
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609062452_05649                          Path / Row - 14 / 32
Reference Image: L51GNC1007216150101_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0140320870   40.98017    -74.60690    -0.02      0.00     0.02     1 
0140320871   40.98003    -74.56910     0.12      0.02     0.13     1 
0140320872   40.97989    -74.53131     0.06      0.10     0.12     1 
0140320873   40.97973    -74.49351     0.10      0.06     0.12     1 
0140320874   40.97955    -74.45571     0.06      0.13     0.14     1 
0140320875   40.97937    -74.41791    -0.18      0.11     0.21     1 
0140320876   40.97917    -74.38011    -0.11      0.06     0.12     1 
0140320877   40.97896    -74.34232     0.06      0.10     0.11     1 
0140320878   40.97874    -74.30452     0.08      0.09     0.12     1 
0140320879   40.97851    -74.26672    -0.04      0.01     0.04     1 
0140320881   40.97800    -74.19113     0.03      0.09     0.09     1 
0140320882   40.97773    -74.15334    -0.01      0.04     0.04     1 
0140320883   40.97745    -74.11554     0.00      0.10     0.10     1 
0140320885   40.97684    -74.03996     0.04      0.11     0.11     1 
0140320886   40.97652    -74.00216    -0.07      0.06     0.09     1 
0140320887   40.97619    -73.96437    -0.01      0.08     0.08     1 
0140320888   40.97584    -73.92658     0.08      0.10     0.13     1 
0140320890   40.97511    -73.85100    -0.18      0.12     0.21     1 
0140320891   40.97473    -73.81321     0.10      0.02     0.10     1 
0140320892   40.97433    -73.77542     0.01      0.04     0.04     1 
0140320913   40.95228    -75.81616     0.09     -0.10     0.13     1 
0140320914   40.95254    -75.77838    -0.02     -0.25     0.25     1 
0140320915   40.95279    -75.74060    -0.19      0.05     0.20     1 
0140320916   40.95302    -75.70282    -0.06      0.09     0.11     1 
0140320917   40.95325    -75.66503    -0.01     -0.09     0.09     1 
0140320918   40.95346    -75.62725     0.08      0.02     0.08     1 
0140320919   40.95366    -75.58947     0.07     -0.01     0.07     1 
0140320920   40.95385    -75.55169     0.03      0.02     0.04     1 
0140320921   40.95402    -75.51390     0.25     -0.05     0.26     1 
0140320923   40.95433    -75.43833     0.07      0.00     0.07     1 
0140320924   40.95447    -75.40055     0.00      0.00     0.00     1 
0140320925   40.95459    -75.36276     0.02      0.00     0.02     1 
0140320926   40.95471    -75.32498     0.06     -0.06     0.08     1 
0140320927   40.95481    -75.28719     0.01      0.03     0.03     1 
0140320928   40.95490    -75.24941     0.07     -0.03     0.07     1 
0140320929   40.95497    -75.21162     0.16     -0.08     0.18     1 
0140320930   40.95503    -75.17384     0.09      0.03     0.09     1 
0140320931   40.95508    -75.13605     0.04     -0.07     0.08     1 
0140320932   40.95512    -75.09827    -0.00      0.04     0.04     1 
0140320933   40.95515    -75.06048     0.02      0.00     0.02     1 
0140320934   40.95516    -75.02269     0.07     -0.07     0.10     1 
0140320935   40.95516    -74.98491    -0.02     -0.09     0.09     1 
0140320936   40.95515    -74.94712     0.06     -0.05     0.08     1 
0140320937   40.95513    -74.90934     0.07      0.02     0.08     1 
0140320938   40.95509    -74.87155     0.06     -0.01     0.06     1 
0140320939   40.95504    -74.83377     0.06      0.07     0.09     1 
0140320940   40.95499    -74.79598     0.10      0.01     0.10     1 
0140320941   40.95491    -74.75820     0.02      0.01     0.02     1 
0140320942   40.95483    -74.72041    -0.04      0.24     0.24     1 
0140320943   40.95473    -74.68263    -0.02      0.07     0.08     1 
0140320944   40.95462    -74.64484    -0.21      0.03     0.21     1 
0140320945   40.95450    -74.60706    -0.10      0.01     0.10     1 
0140320946   40.95436    -74.56927     0.04      0.07     0.08     1 
0140320947   40.95421    -74.53149     0.12     -0.07     0.14     1 
0140320948   40.95405    -74.49370     0.03      0.21     0.21     1 
0140320949   40.95388    -74.45592     0.10     -0.01     0.10     1 
0140320950   40.95370    -74.41814     0.08      0.03     0.08     1 
0140320951   40.95350    -74.38035    -0.03     -0.02     0.04     1 
0140320952   40.95329    -74.34257     0.06      0.04     0.08     1 
0140320953   40.95307    -74.30479    -0.01      0.08     0.08     1 
