==============================================================================
==============================================================================
 Sep. 24 2016                  LANDSAT 5                       Time: 20:30
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609242737_05944                          Path / Row - 13 / 32
Reference Image: L51XXX1096179141400_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 98.3%
Rank   2 --  1.7%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320946   40.93464    -72.92736     0.09     -0.02     0.10     1 
0130320947   40.93397    -72.89032     0.12      0.02     0.12     1 
0130320948   40.93329    -72.85328     0.11     -0.04     0.12     1 
0130320949   40.93259    -72.81625     0.18     -0.06     0.19     1 
0130320950   40.93188    -72.77922     0.25      0.02     0.25     1 
0130320952   40.93043    -72.70516    -0.01     -0.04     0.05     1 
0130320953   40.92969    -72.66813    -0.13     -0.02     0.13     1 
0130320954   40.92893    -72.63110    -0.18     -0.08     0.20     1 
0130320955   40.92817    -72.59408    -0.46      0.04     0.46     1 
0130320959   40.92498    -72.44599    -0.45      0.02     0.45     1 
0130320960   40.92415    -72.40897    -0.15     -0.07     0.16     1 
0130320961   40.92332    -72.37195     0.11     -0.01     0.11     1 
0130320962   40.92247    -72.33494    -0.14     -0.09     0.17     1 
0130320963   40.92160    -72.29792    -0.34     -0.17     0.38     1 
0130320987   40.92501    -74.18750     0.18     -0.00     0.18     1 
0130320988   40.92474    -74.15045     0.05     -0.09     0.10     1 
0130320989   40.92446    -74.11340     0.18      0.04     0.18     1 
0130320990   40.92417    -74.07635     0.28      0.01     0.28     1 
0130320991   40.92387    -74.03930     0.21      0.03     0.22     1 
0130320992   40.92355    -74.00225     0.23      0.03     0.23     1 
0130320993   40.92323    -73.96520     0.20      0.14     0.25     1 
0130320995   40.92254    -73.89110     0.18      0.02     0.18     1 
0130320996   40.92218    -73.85405     0.05     -0.00     0.05     1 
0130320997   40.92180    -73.81701     0.10     -0.05     0.12     1 
0130320998   40.92142    -73.77996     0.14      0.00     0.14     1 
0130320999   40.92102    -73.74292    -0.25     -0.16     0.30     1 
0130321004   40.91885    -73.55770     0.38      0.29     0.48     1 
0130321005   40.91838    -73.52066    -0.05     -0.21     0.22     1 
0130321006   40.91790    -73.48362    -0.27      0.29     0.39     1 
0130321007   40.91741    -73.44658    -0.08     -0.37     0.38     1 
0130321009   40.91638    -73.37251     0.09     -0.20     0.22     1 
0130321010   40.91586    -73.33547     0.26     -0.00     0.26     1 
0130321011   40.91531    -73.29844     0.31     -0.04     0.32     1 
0130321012   40.91476    -73.26140     0.11     -0.03     0.12     1 
0130321013   40.91420    -73.22437     0.03     -0.28     0.28     1 
0130321014   40.91362    -73.18734     0.15     -0.23     0.27     1 
0130321015   40.91303    -73.15031    -0.08     -0.05     0.09     1 
0130321016   40.91243    -73.11328     0.24     -0.08     0.26     1 
0130321017   40.91182    -73.07625     0.13      0.04     0.14     1 
0130321018   40.91120    -73.03923     0.08     -0.07     0.10     1 
0130321019   40.91056    -73.00220     0.09      0.02     0.10     1 
0130321020   40.90991    -72.96517     0.34     -0.06     0.34     1 
0130321021   40.90926    -72.92815    -0.02     -0.05     0.05     1 
0130321022   40.90858    -72.89113     0.17     -0.06     0.18     1 
0130321023   40.90790    -72.85411     0.02     -0.01     0.03     1 
0130321024   40.90720    -72.81709     0.05     -0.06     0.08     1 
0130321025   40.90650    -72.78007     0.06     -0.03     0.07     1 
0130321026   40.90578    -72.74305    -0.00     -0.20     0.20     1 
0130321027   40.90505    -72.70603    -0.13     -0.00     0.13     1 
0130321028   40.90431    -72.66902    -0.03     -0.10     0.10     1 
0130321029   40.90355    -72.63201    -0.00      0.01     0.01     1 
0130321030   40.90279    -72.59500    -0.10     -0.09     0.13     1 
0130321031   40.90201    -72.55799    -0.25     -0.05     0.25     1 
0130321032   40.90122    -72.52098    -0.24     -0.10     0.26     1 
0130321033   40.90042    -72.48397    -0.18      0.03     0.19     1 
0130321034   40.89960    -72.44696    -0.19     -0.06     0.20     1 
0130321035   40.89878    -72.40996    -0.11      0.04     0.12     1 
0130321036   40.89794    -72.37296    -0.26      0.03     0.26     1 
0130321037   40.89709    -72.33596    -0.17      0.07     0.19     1 
0130321062   40.89961    -74.18781     0.13      0.05     0.13     1 
0130321063   40.89934    -74.15078    -0.08      0.07     0.11     1 
0130321064   40.89906    -74.11374     0.08     -0.01     0.08     1 
0130321065   40.89877    -74.07670     0.14      0.03     0.14     1 
0130321066   40.89847    -74.03966     0.09     -0.06     0.11     1 
0130321067   40.89815    -74.00263     0.31     -0.02     0.31     1 
0130321068   40.89783    -73.96559     0.09     -0.01     0.09     1 
0130321070   40.89714    -73.89153     0.07      0.01     0.07     1 
0130321071   40.89678    -73.85449     0.03     -0.03     0.04     1 
0130321072   40.89640    -73.81746    -0.03     -0.06     0.07     1 
0130321073   40.89602    -73.78043    -0.16     -0.09     0.18     1 
0130321077   40.89436    -73.63231     0.13     -0.04     0.14     1 
0130321078   40.89391    -73.59528     0.17     -0.02     0.18     1 
0130321079   40.89345    -73.55825    -0.04     -0.20     0.20     1 
0130321080   40.89299    -73.52123    -0.19     -0.22     0.29     1 
0130321081   40.89250    -73.48420    -0.46     -0.23     0.51     2 
0130321082   40.89201    -73.44718     0.18      0.02     0.18     1 
0130321083   40.89151    -73.41015    -0.09      0.10     0.14     1 
0130321084   40.89099    -73.37313     0.04     -0.05     0.06     1 
0130321085   40.89046    -73.33611     0.18     -0.01     0.18     1 
0130321086   40.88992    -73.29909     0.32      0.08     0.33     1 
0130321087   40.88937    -73.26207     0.15      0.01     0.15     1 
0130321088   40.88881    -73.22505     0.33     -0.04     0.33     1 
0130321089   40.88823    -73.18803     0.09      0.06     0.10     1 
0130321090   40.88764    -73.15102     0.13      0.02     0.13     1 
0130321091   40.88704    -73.11400     0.15     -0.08     0.17     1 
0130321092   40.88643    -73.07699     0.12     -0.02     0.12     1 
0130321093   40.88581    -73.03997     0.12     -0.03     0.12     1 
0130321094   40.88517    -73.00296     0.15      0.06     0.16     1 
0130321095   40.88453    -72.96595     0.11      0.04     0.12     1 
0130321096   40.88387    -72.92894     0.08     -0.07     0.11     1 
0130321097   40.88320    -72.89193     0.34     -0.08     0.35     1 
0130321098   40.88251    -72.85493     0.14     -0.02     0.14     1 
0130321099   40.88182    -72.81792     0.19     -0.02     0.19     1 
0130321100   40.88111    -72.78092     0.08     -0.01     0.08     1 
0130321101   40.88040    -72.74391     0.06     -0.04     0.07     1 
0130321102   40.87967    -72.70691     0.05     -0.09     0.10     1 
0130321103   40.87892    -72.66991    -0.04     -0.02     0.04     1 
0130321104   40.87817    -72.63291    -0.08     -0.08     0.12     1 
0130321105   40.87740    -72.59592    -0.03      0.07     0.08     1 
0130321106   40.87663    -72.55892    -0.06     -0.02     0.07     1 
0130321107   40.87584    -72.52192     0.03     -0.02     0.04     1 
0130321108   40.87504    -72.48493    -0.32      0.09     0.33     1 
0130321109   40.87422    -72.44794    -0.34     -0.15     0.37     1 
0130321110   40.87340    -72.41095    -0.37     -0.10     0.38     1 
0130321137   40.87421    -74.18812     0.13      0.07     0.15     1 
0130321138   40.87394    -74.15110     0.11      0.08     0.13     1 
0130321139   40.87366    -74.11408    -0.06      0.04     0.07     1 
0130321140   40.87337    -74.07705     0.11      0.04     0.11     1 
0130321141   40.87307    -74.04003    -0.06      0.05     0.08     1 
0130321142   40.87275    -74.00301     0.07     -0.03     0.08     1 
0130321143   40.87243    -73.96599     0.22     -0.01     0.22     1 
0130321144   40.87209    -73.92897    -0.09     -0.01     0.09     1 
0130321147   40.87100    -73.81791     0.15     -0.14     0.20     1 
0130321148   40.87062    -73.78089    -0.14     -0.30     0.33     1 
0130321150   40.86981    -73.70686     0.29     -0.05     0.30     1 
0130321152   40.86896    -73.63283     0.11     -0.04     0.11     1 
0130321153   40.86852    -73.59582     0.38      0.04     0.39     1 
0130321154   40.86806    -73.55880     0.33     -0.01     0.33     1 
0130321155   40.86759    -73.52179     0.44     -0.06     0.45     1 
0130321156   40.86711    -73.48478     0.30     -0.05     0.30     1 
0130321157   40.86662    -73.44777     0.26     -0.11     0.28     1 
0130321158   40.86611    -73.41076     0.27      0.03     0.28     1 
0130321159   40.86560    -73.37375     0.07     -0.02     0.07     1 
0130321160   40.86507    -73.33675     0.26     -0.08     0.27     1 
0130321161   40.86453    -73.29974     0.16     -0.14     0.21     1 
0130321162   40.86398    -73.26273     0.26     -0.01     0.26     1 
0130321163   40.86342    -73.22573     0.23     -0.07     0.24     1 
0130321164   40.86284    -73.18873    -0.03     -0.01     0.03     1 
0130321165   40.86225    -73.15172     0.07     -0.00     0.07     1 
0130321166   40.86165    -73.11472     0.17     -0.07     0.19     1 
0130321167   40.86104    -73.07772     0.21      0.00     0.21     1 
0130321168   40.86042    -73.04072     0.09      0.01     0.09     1 
0130321169   40.85979    -73.00373     0.09      0.01     0.09     1 
0130321170   40.85914    -72.96673     0.47     -0.01     0.47     1 
0130321171   40.85848    -72.92973     0.47     -0.17     0.50     1 
0130321172   40.85781    -72.89274     0.12      0.00     0.12     1 
0130321173   40.85713    -72.85575     0.12     -0.06     0.13     1 
0130321174   40.85643    -72.81875     0.14      0.03     0.14     1 
0130321175   40.85573    -72.78177     0.19     -0.10     0.22     1 
0130321176   40.85501    -72.74478     0.09      0.06     0.11     1 
0130321177   40.85428    -72.70779    -0.02      0.17     0.17     1 
0130321179   40.85279    -72.63382    -0.21      0.00     0.21     1 
0130321180   40.85202    -72.59683     0.01      0.01     0.01     1 
0130321181   40.85124    -72.55985    -0.05      0.06     0.08     1 
0130321182   40.85046    -72.52287    -0.44     -0.02     0.44     1 
0130321183   40.84966    -72.48589    -0.52      0.04     0.52     2 
0130321212   40.84880    -74.18843     0.22     -0.11     0.25     1 
0130321213   40.84854    -74.15143     0.13      0.05     0.14     1 
0130321214   40.84826    -74.11441     0.16     -0.06     0.17     1 
0130321215   40.84797    -74.07741     0.03     -0.06     0.06     1 
0130321216   40.84767    -74.04040     0.03      0.08     0.08     1 
0130321217   40.84735    -74.00339    -0.04     -0.05     0.06     1 
0130321219   40.84669    -73.92938     0.09     -0.07     0.12     1 
0130321220   40.84634    -73.89237     0.09     -0.01     0.09     1 
0130321222   40.84561    -73.81836    -0.09     -0.16     0.18     1 
0130321223   40.84522    -73.78136    -0.16      0.07     0.17     1 
0130321225   40.84442    -73.70736    -0.08      0.01     0.08     1 
0130321227   40.84356    -73.63335     0.26      0.01     0.26     1 
0130321228   40.84312    -73.59635     0.31     -0.03     0.31     1 
0130321229   40.84266    -73.55935     0.50     -0.07     0.51     2 
0130321230   40.84219    -73.52236     0.29      0.01     0.29     1 
0130321231   40.84171    -73.48536     0.35      0.07     0.36     1 
0130321232   40.84122    -73.44836     0.49     -0.02     0.50     1 
0130321233   40.84072    -73.41137     0.18      0.05     0.19     1 
0130321234   40.84020    -73.37437     0.27      0.18     0.32     1 
0130321235   40.83968    -73.33738     0.15     -0.01     0.15     1 
0130321236   40.83914    -73.30039     0.07      0.11     0.13     1 
0130321237   40.83859    -73.26340     0.15     -0.06     0.16     1 
0130321238   40.83802    -73.22641     0.01     -0.03     0.04     1 
0130321239   40.83745    -73.18942     0.07      0.02     0.08     1 
0130321240   40.83686    -73.15243     0.08      0.04     0.09     1 
0130321241   40.83626    -73.11544     0.23     -0.00     0.23     1 
0130321242   40.83565    -73.07846     0.17      0.00     0.17     1 
0130321243   40.83503    -73.04147     0.15      0.01     0.15     1 
