==============================================================================
==============================================================================
 Sep. 3 2016                  LANDSAT 5                       Time: 17:16
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609028013_03551                          Path / Row - 13 / 32
Reference Image: L51GNC1009262150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320766   41.01708    -74.13927     0.16     -0.04     0.17     1 
0130320767   41.01680    -74.10182     0.15      0.08     0.17     1 
0130320768   41.01650    -74.06436     0.14      0.05     0.15     1 
0130320769   41.01619    -74.02690     0.12      0.08     0.14     1 
0130320770   41.01586    -73.98944     0.09      0.06     0.11     1 
0130320771   41.01553    -73.95198     0.09      0.00     0.09     1 
0130320772   41.01518    -73.91452     0.16     -0.05     0.17     1 
0130320773   41.01483    -73.87707     0.09      0.04     0.10     1 
0130320774   41.01445    -73.83961     0.14      0.07     0.16     1 
0130320775   41.01407    -73.80216     0.13      0.01     0.13     1 
0130320776   41.01367    -73.76470     0.09      0.03     0.10     1 
0130320777   41.01327    -73.72725     0.10      0.05     0.11     1 
0130320778   41.01285    -73.68980     0.05      0.04     0.07     1 
0130320779   41.01242    -73.65235    -0.00     -0.06     0.06     1 
0130320809   40.99381    -72.52928    -0.05     -0.04     0.06     1 
0130320810   40.99300    -72.49186    -0.21      0.02     0.21     1 
0130320813   40.99050    -72.37963     0.02     -0.03     0.04     1 
0130320814   40.98964    -72.34222    -0.00      0.04     0.04     1 
0130320815   40.98877    -72.30481    -0.09      0.00     0.09     1 
0130320816   40.98789    -72.26740     0.03     -0.10     0.10     1 
0130320817   40.98700    -72.23000    -0.05     -0.04     0.06     1 
0130320839   40.99222    -74.21450     0.12      0.07     0.14     1 
0130320840   40.99195    -74.17705     0.11      0.07     0.13     1 
0130320841   40.99168    -74.13961     0.10      0.09     0.13     1 
0130320842   40.99139    -74.10216     0.13      0.03     0.13     1 
0130320843   40.99110    -74.06472     0.14      0.04     0.14     1 
0130320844   40.99079    -74.02727     0.09      0.04     0.10     1 
0130320845   40.99047    -73.98983     0.09      0.08     0.12     1 
0130320846   40.99013    -73.95238     0.15      0.02     0.16     1 
0130320847   40.98978    -73.91494     0.12     -0.01     0.12     1 
0130320848   40.98943    -73.87750     0.07      0.02     0.08     1 
0130320849   40.98906    -73.84006     0.06      0.08     0.10     1 
0130320850   40.98867    -73.80262     0.14      0.04     0.14     1 
0130320851   40.98828    -73.76518     0.12      0.06     0.13     1 
0130320852   40.98787    -73.72774     0.06      0.01     0.06     1 
0130320853   40.98745    -73.69030     0.09     -0.01     0.10     1 
0130320855   40.98658    -73.61543    -0.10      0.01     0.10     1 
0130320869   40.97909    -73.09141     0.21      0.10     0.23     1 
0130320879   40.97228    -72.71725     0.20      0.10     0.22     1 
0130320882   40.97001    -72.60503     0.14     -0.03     0.14     1 
0130320883   40.96922    -72.56763    -0.00     -0.13     0.13     1 
0130320888   40.96513    -72.38063    -0.08      0.26     0.27     1 
0130320889   40.96427    -72.34324     0.10     -0.11     0.15     1 
0130320890   40.96340    -72.30584    -0.01     -0.02     0.03     1 
0130320891   40.96252    -72.26845     0.01      0.12     0.12     1 
0130320892   40.96163    -72.23106     0.06      0.05     0.07     1 
0130320893   40.96072    -72.19367     0.01      0.03     0.04     1 
0130320913   40.96706    -74.25223     0.13      0.04     0.13     1 
0130320914   40.96681    -74.21480     0.09      0.20     0.22     1 
0130320915   40.96655    -74.17737     0.15      0.01     0.15     1 
0130320916   40.96628    -74.13993     0.14      0.06     0.15     1 
0130320917   40.96599    -74.10250     0.16      0.03     0.16     1 
0130320918   40.96570    -74.06507     0.13      0.07     0.15     1 
0130320919   40.96539    -74.02764     0.10      0.05     0.11     1 
0130320920   40.96507    -73.99021     0.08      0.07     0.10     1 
0130320921   40.96473    -73.95279     0.11      0.02     0.11     1 
0130320923   40.96403    -73.87793     0.12      0.02     0.13     1 
0130320924   40.96366    -73.84050     0.10     -0.12     0.16     1 
0130320925   40.96328    -73.80308     0.12      0.06     0.13     1 
0130320926   40.96288    -73.76565     0.14      0.06     0.15     1 
0130320927   40.96247    -73.72823     0.16      0.01     0.16     1 
0130320928   40.96205    -73.69080    -0.09     -0.07     0.11     1 
0130320943   40.95431    -73.12955     0.07     -0.14     0.16     1 
0130320944   40.95370    -73.09215     0.15     -0.20     0.25     1 
0130320945   40.95307    -73.05474     0.06     -0.09     0.11     1 
0130320946   40.95244    -73.01733     0.04      0.04     0.06     1 
0130320947   40.95179    -72.97993     0.05     -0.03     0.06     1 
0130320948   40.95113    -72.94252     0.04     -0.05     0.06     1 
0130320949   40.95045    -72.90512     0.08      0.00     0.08     1 
0130320950   40.94977    -72.86772     0.08     -0.06     0.10     1 
0130320951   40.94907    -72.83032     0.09      0.09     0.13     1 
0130320952   40.94836    -72.79292    -0.12     -0.02     0.12     1 
0130320953   40.94764    -72.75553    -0.13      0.09     0.16     1 
0130320954   40.94690    -72.71813     0.05      0.08     0.09     1 
0130320955   40.94616    -72.68073    -0.03      0.02     0.04     1 
0130320956   40.94540    -72.64334     0.23     -0.02     0.23     1 
0130320957   40.94463    -72.60595     0.02      0.07     0.07     1 
0130320958   40.94384    -72.56856    -0.19      0.04     0.20     1 
0130320962   40.94059    -72.41902    -0.01     -0.01     0.01     1 
0130320963   40.93975    -72.38163     0.05      0.07     0.09     1 
0130320965   40.93803    -72.30687     0.01      0.08     0.08     1 
0130320967   40.93625    -72.23212    -0.18      0.10     0.20     1 
0130320988   40.94166    -74.25252     0.13      0.07     0.15     1 
0130320989   40.94141    -74.21510     0.14      0.01     0.14     1 
0130320990   40.94115    -74.17768     0.15      0.06     0.16     1 
0130320991   40.94088    -74.14026     0.10      0.13     0.16     1 
0130320992   40.94060    -74.10285     0.13      0.06     0.15     1 
0130320993   40.94030    -74.06543     0.12      0.13     0.17     1 
0130320994   40.93999    -74.02802     0.17      0.03     0.17     1 
0130320995   40.93967    -73.99060     0.16      0.06     0.17     1 
0130320996   40.93933    -73.95319     0.12      0.04     0.13     1 
0130320998   40.93863    -73.87836     0.06      0.05     0.08     1 
0130320999   40.93826    -73.84095     0.04      0.03     0.05     1 
0130321000   40.93788    -73.80353     0.04     -0.04     0.06     1 
0130321001   40.93748    -73.76612     0.08     -0.02     0.08     1 
0130321018   40.92892    -73.13027     0.08     -0.00     0.08     1 
0130321019   40.92831    -73.09288     0.05     -0.05     0.07     1 
0130321020   40.92769    -73.05548     0.05      0.02     0.05     1 
0130321021   40.92705    -73.01809     0.03     -0.05     0.06     1 
0130321022   40.92640    -72.98070    -0.20     -0.01     0.20     1 
0130321023   40.92574    -72.94331    -0.10     -0.11     0.15     1 
0130321024   40.92507    -72.90592     0.04     -0.05     0.06     1 
0130321025   40.92438    -72.86854     0.03     -0.03     0.05     1 
0130321026   40.92368    -72.83115     0.04     -0.16     0.17     1 
0130321027   40.92297    -72.79377     0.08     -0.07     0.11     1 
0130321028   40.92225    -72.75638     0.03     -0.02     0.04     1 
0130321029   40.92152    -72.71900    -0.02      0.02     0.03     1 
0130321030   40.92077    -72.68162     0.02      0.03     0.03     1 
0130321031   40.92001    -72.64424     0.00     -0.03     0.03     1 
0130321032   40.91924    -72.60687     0.11     -0.17     0.20     1 
0130321033   40.91846    -72.56949     0.10      0.05     0.11     1 
0130321036   40.91604    -72.45737     0.09      0.15     0.17     1 
0130321037   40.91521    -72.42000    -0.08      0.11     0.13     1 
0130321038   40.91437    -72.38264    -0.03      0.10     0.10     1 
0130321039   40.91352    -72.34527    -0.00      0.10     0.10     1 
0130321040   40.91265    -72.30791     0.06     -0.01     0.06     1 
0130321063   40.91626    -74.25280     0.19      0.05     0.20     1 
0130321064   40.91601    -74.21540     0.12      0.04     0.13     1 
0130321065   40.91575    -74.17800     0.00      0.05     0.05     1 
0130321066   40.91548    -74.14059     0.02      0.04     0.05     1 
0130321067   40.91519    -74.10319     0.07     -0.00     0.07     1 
0130321069   40.91459    -74.02839     0.03     -0.00     0.03     1 
0130321070   40.91427    -73.99099     0.08      0.08     0.11     1 
0130321071   40.91393    -73.95359     0.10      0.07     0.12     1 
0130321073   40.91323    -73.87879     0.01      0.10     0.10     1 
0130321074   40.91286    -73.84139     0.02      0.04     0.04     1 
0130321075   40.91248    -73.80399     0.13      0.03     0.14     1 
0130321076   40.91208    -73.76660    -0.17     -0.09     0.19     1 
0130321084   40.90850    -73.46745    -0.13      0.01     0.13     1 
0130321085   40.90799    -73.43006     0.06     -0.25     0.26     1 
0130321087   40.90695    -73.35529     0.10     -0.02     0.10     1 
0130321088   40.90641    -73.31790     0.08      0.07     0.11     1 
0130321089   40.90586    -73.28051     0.14      0.05     0.15     1 
0130321090   40.90530    -73.24313     0.26      0.00     0.26     1 
0130321091   40.90472    -73.20575     0.09      0.08     0.12     1 
0130321092   40.90413    -73.16837     0.07      0.07     0.10     1 
0130321093   40.90353    -73.13098     0.15     -0.08     0.16     1 
0130321094   40.90292    -73.09360     0.03      0.05     0.06     1 
0130321095   40.90230    -73.05623     0.05     -0.04     0.06     1 
0130321096   40.90166    -73.01885     0.09      0.00     0.09     1 
0130321097   40.90101    -72.98147     0.03      0.02     0.03     1 
0130321098   40.90035    -72.94410     0.02      0.26     0.26     1 
0130321099   40.89968    -72.90672     0.06     -0.17     0.18     1 
0130321100   40.89899    -72.86935     0.00      0.03     0.03     1 
0130321101   40.89830    -72.83198    -0.02      0.03     0.04     1 
0130321102   40.89759    -72.79461     0.08     -0.01     0.08     1 
0130321103   40.89687    -72.75724    -0.00     -0.03     0.03     1 
0130321104   40.89614    -72.71988     0.14      0.03     0.14     1 
0130321105   40.89539    -72.68251     0.01     -0.00     0.01     1 
0130321106   40.89463    -72.64515    -0.02     -0.04     0.04     1 
0130321107   40.89386    -72.60778    -0.08     -0.13     0.15     1 
0130321108   40.89308    -72.57042    -0.04     -0.08     0.09     1 
0130321109   40.89229    -72.53306     0.04      0.07     0.08     1 
0130321110   40.89148    -72.49570     0.05      0.04     0.06     1 
0130321111   40.89066    -72.45835    -0.02      0.04     0.05     1 
0130321112   40.88983    -72.42099     0.00      0.01     0.01     1 
0130321113   40.88899    -72.38364     0.01     -0.04     0.04     1 
0130321114   40.88814    -72.34628    -0.08      0.14     0.16     1 
0130321138   40.89086    -74.25309     0.03      0.04     0.05     1 
0130321139   40.89061    -74.21570    -0.03      0.02     0.03     1 
0130321140   40.89035    -74.17831     0.08      0.05     0.09     1 
0130321141   40.89008    -74.14092     0.06      0.07     0.10     1 
0130321142   40.88979    -74.10353     0.13     -0.01     0.13     1 
0130321143   40.88950    -74.06615     0.02     -0.02     0.03     1 
0130321144   40.88919    -74.02876     0.04     -0.04     0.05     1 
0130321145   40.88887    -73.99137     0.11     -0.01     0.11     1 
0130321146   40.88853    -73.95399     0.13      0.00     0.13     1 
0130321148   40.88783    -73.87922     0.03      0.03     0.05     1 
0130321149   40.88746    -73.84183     0.02      0.08     0.08     1 
0130321150   40.88708    -73.80445     0.13      0.01     0.13     1 
0130321155   40.88499    -73.61755     0.10      0.01     0.10     1 
0130321156   40.88454    -73.58017     0.10     -0.01     0.10     1 
0130321160   40.88260    -73.43066     0.03      0.07     0.08     1 
0130321161   40.88209    -73.39329     0.08      0.07     0.10     1 
0130321162   40.88156    -73.35592     0.06      0.08     0.10     1 
0130321163   40.88102    -73.31854     0.06      0.09     0.10     1 
0130321164   40.88047    -73.28117    -0.07      0.08     0.11     1 
0130321165   40.87991    -73.24380     0.18      0.02     0.18     1 
0130321166   40.87933    -73.20643     0.09      0.05     0.11     1 
0130321167   40.87874    -73.16907     0.06      0.04     0.07     1 
0130321168   40.87814    -73.13170     0.05      0.02     0.05     1 
0130321169   40.87753    -73.09433     0.05     -0.05     0.07     1 
0130321170   40.87691    -73.05697     0.11     -0.06     0.12     1 
0130321171   40.87627    -73.01961     0.09      0.04     0.10     1 
0130321172   40.87562    -72.98225     0.05     -0.00     0.05     1 
0130321173   40.87497    -72.94488     0.03      0.00     0.03     1 
0130321174   40.87429    -72.90753     0.02      0.02     0.03     1 
0130321175   40.87361    -72.87017     0.09      0.05     0.10     1 
0130321176   40.87291    -72.83281    -0.01     -0.05     0.05     1 
0130321177   40.87221    -72.79545     0.03      0.01     0.03     1 
0130321178   40.87148    -72.75810     0.01     -0.01     0.02     1 
0130321179   40.87075    -72.72075     0.09     -0.07     0.11     1 
0130321181   40.86925    -72.64605    -0.04      0.10     0.11     1 
0130321183   40.86770    -72.57135    -0.05     -0.03     0.06     1 
0130321184   40.86691    -72.53400    -0.04      0.11     0.12     1 
0130321185   40.86610    -72.49666    -0.00     -0.17     0.17     1 
0130321187   40.86446    -72.42198     0.20      0.03     0.20     1 
0130321213   40.86546    -74.25338     0.17      0.09     0.19     1 
0130321214   40.86521    -74.21600     0.07      0.01     0.07     1 
0130321215   40.86495    -74.17863     0.07      0.08     0.11     1 
0130321216   40.86468    -74.14125     0.05      0.05     0.07     1 
