Sat. Sep. 17, 2016             LANDSAT 5                 Time: 10:16
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19773007            Path/Row: 013 / 032

L0R Reference Image: L51LGS1001208150100_HDF.162611513
Acquisition Date: Jul 27, 2001

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
013   032   10-20-2000


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0130320196_01   40.812603  -74.016361   -29.000       3.014    -3.481     3.525    -2.930
0130320198_01   40.705603  -73.816936   -13.366       2.807    -0.128     2.765     0.342
0130320199_01   40.977429  -72.471774   -30.925       2.883     4.282     2.153     4.712
0130320200_01   40.747370  -74.103318   -30.000       6.353    -2.134     6.586    -1.041
0130320201_01   40.052140  -74.283781    -5.601      -2.974     1.021    -3.137     0.497
0130320202_01   40.807405  -73.022012    -9.880      -3.303    -2.650    -2.800    -3.168
0130320203_01   41.122474  -73.547177    34.697      -2.928     1.694    -3.187     1.175
0130320204_01   40.769089  -74.152081    -0.606       2.331     0.616     2.156     0.992
0130320205_01   39.979539  -74.177731   -18.677      -3.070    -1.555    -2.790    -2.057
0130320207_01   40.793519  -73.936634   -29.778      -2.256    -1.620    -1.979    -1.982
0130320208_01   40.601214  -73.571644   -33.444       4.018     0.688     3.833     1.353
0130320209_01   40.839389  -74.156879     8.131       0.813     1.664     0.482     1.769
0130320210_01   39.810792  -74.434897     9.651       1.766    -2.164     2.070    -1.840
0130320211_01   40.675652  -73.495869   -26.000      -3.284     0.059    -3.255    -0.498
0130320212_01   40.849862  -72.702959   -12.009      -0.833    -0.069    -0.787    -0.205
0130320213_01   39.685678  -74.502041   -18.889       1.753     5.137     0.816     5.352
0130320214_01   41.144736  -74.152980   131.884      -1.373     1.643    -1.672     1.381
0130320215_01   40.747555  -72.998914   -27.739       4.651    -1.652     4.875    -0.843
0130320218_01   40.695822  -74.225091   -13.310       3.673     1.065     3.400     1.661
0130320219_01   40.947778  -72.936569    28.548      -5.747     1.602    -5.924     0.613
0130320220_01   40.475355  -74.321773   -29.128      -2.858    -4.191    -2.149    -4.620
0130320222_01   40.725609  -74.194195    -5.529      -0.104     0.340    -0.198     0.310
0130320223_01   40.057509  -74.157801   -23.011      -2.492    -1.539    -2.224    -1.943
0130320224_01   40.637419  -74.074636   -28.778       0.388    -2.661     0.799    -2.564
0130320225_01   40.612418  -73.415371   -30.753       1.491    -0.695     1.583    -0.435
0130320226_01   40.717149  -73.426031   -15.000       1.365     0.513     1.253     0.734
0130320228_01   39.810248  -74.203935   -31.493      -0.073    -2.624     0.346    -2.603
0130320229_01   40.991586  -72.603182   -24.030      -2.091    -6.313    -0.976    -6.573
0130320230_01   40.939272  -72.701288   -17.136      -3.368     0.708    -3.419     0.134
0130320231_01   39.933407  -74.271678    -2.177      -3.226     0.681    -3.326     0.119
0130320234_01   40.727253  -73.694350    -4.845       0.673     0.360     0.585     0.464
0130320235_01   40.713223  -73.560018   -12.000      -1.497     0.267    -1.532     0.009
0130320236_01   41.111534  -73.337685   -29.291       2.314     1.382     2.041     1.749
0130320238_01   40.852851  -73.983022    51.961       1.132     2.669     0.634     2.815
0130320239_01   40.908143  -73.234863   -32.000       1.802     0.803     1.641     1.094
0130320240_01   40.954851  -72.751360     2.228       0.042    -0.364     0.121    -0.349
0130320241_01   40.919174  -72.682748   -23.991       1.648    -0.248     1.689     0.036
0130320242_01   40.813287  -72.956393    -3.018      -1.207     1.224    -1.383     1.005
0130320243_01   39.781308  -74.554253    -7.748       3.180     5.368     2.181     5.820
0130320244_01   39.688325  -74.241723   -30.000      -4.254     5.202    -5.103     4.400
0130320245_01   40.858243  -72.571340   -21.524      -3.794     3.058    -4.227     2.380
0130320246_01   39.842550  -74.147108   -33.000       2.218    -2.315     2.553    -1.911
0130320249_01   40.704794  -74.193381   -29.595       2.497    -0.123     2.444     0.292
0130320250_01   39.769614  -74.416319     0.927       2.922     5.447     1.919     5.856
0130320251_01   40.868023  -73.011309    -3.641      -3.663     3.825    -4.245     3.154
0130320252_01   39.992080  -74.538829    -3.391       0.872    -1.392     1.051    -1.233
0130320253_01   40.929059  -72.902591     2.891      -3.525     1.411    -3.699     0.799
0130320255_01   40.966998  -72.723141    10.382      -2.047    -2.015    -1.659    -2.328
0130320256_01   40.877729  -73.984778   -28.275       2.077     1.211     1.812     1.537
