==============================================================================
==============================================================================
Thu. Sep. 15 2016                  LANDSAT 5                       Time: 06:00
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609141136_07119                          Path / Row - 13 / 32
Reference Image: L51GNC1003198150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130321440   40.77515    -74.16729    -0.00      0.00     0.00     1 
0130321441   40.77487    -74.13032    -0.03     -0.05     0.06     1 
0130321442   40.77459    -74.09335    -0.09     -0.00     0.09     1 
0130321443   40.77429    -74.05639    -0.10     -0.01     0.11     1 
0130321445   40.77366    -73.98245     0.20     -0.11     0.23     1 
0130321446   40.77333    -73.94549    -0.02     -0.07     0.07     1 
0130321447   40.77299    -73.90852    -0.08     -0.02     0.08     1 
0130321448   40.77263    -73.87156    -0.15      0.06     0.16     1 
0130321449   40.77226    -73.83459    -0.11     -0.00     0.11     1 
0130321451   40.77149    -73.76067    -0.17      0.13     0.21     1 
0130321460   40.76744    -73.42804     0.02      0.04     0.05     1 
0130321461   40.76693    -73.39109     0.29     -0.02     0.29     1 
0130321462   40.76641    -73.35414     0.10      0.04     0.11     1 
0130321464   40.76533    -73.28023     0.05      0.08     0.09     1 
0130321465   40.76478    -73.24328     0.06      0.08     0.10     1 
0130321466   40.76421    -73.20633     0.08     -0.09     0.12     1 
0130321467   40.76363    -73.16939     0.16      0.00     0.16     1 
0130321468   40.76304    -73.13244     0.29      0.04     0.29     1 
0130321470   40.76182    -73.05855     0.09     -0.11     0.14     1 
0130321471   40.76119    -73.02161     0.03     -0.03     0.04     1 
0130321472   40.76055    -72.98466     0.07     -0.17     0.19     1 
0130321474   40.75923    -72.91078     0.02     -0.04     0.05     1 
0130321475   40.75856    -72.87385    -0.04     -0.03     0.05     1 
0130321511   40.75071    -74.31543     0.13      0.07     0.15     1 
0130321512   40.75049    -74.27847     0.20     -0.03     0.21     1 
0130321513   40.75025    -74.24152     0.04     -0.03     0.05     1 
0130321514   40.75000    -74.20456     0.02     -0.00     0.02     1 
0130321515   40.74974    -74.16761    -0.05     -0.05     0.07     1 
0130321516   40.74947    -74.13065    -0.14      0.01     0.14     1 
0130321517   40.74919    -74.09370    -0.08      0.06     0.10     1 
0130321518   40.74889    -74.05675    -0.31      0.04     0.32     1 
0130321521   40.74793    -73.94589    -0.10      0.01     0.10     1 
0130321522   40.74759    -73.90894    -0.11      0.00     0.11     1 
0130321523   40.74723    -73.87199    -0.10     -0.06     0.11     1 
0130321524   40.74686    -73.83504    -0.02     -0.00     0.02     1 
0130321525   40.74649    -73.79809     0.00     -0.02     0.02     1 
0130321535   40.74205    -73.42864    -0.02     -0.01     0.02     1 
0130321536   40.74154    -73.39170    -0.00     -0.05     0.05     1 
0130321537   40.74102    -73.35476     0.24     -0.01     0.24     1 
0130321540   40.73938    -73.24395     0.08      0.02     0.08     1 
0130321541   40.73882    -73.20702     0.05     -0.01     0.05     1 
0130321542   40.73824    -73.17008     0.09      0.02     0.09     1 
0130321543   40.73765    -73.13315    -0.03      0.04     0.05     1 
0130321544   40.73704    -73.09622     0.18      0.03     0.18     1 
0130321549   40.73385    -72.91158    -0.01      0.04     0.04     1 
0130321550   40.73317    -72.87465    -0.20      0.04     0.21     1 
0130321586   40.72531    -74.31569     0.11      0.04     0.11     1 
0130321587   40.72509    -74.27875     0.25     -0.05     0.26     1 
0130321588   40.72485    -74.24181    -0.07     -0.10     0.12     1 
0130321589   40.72460    -74.20486     0.03      0.03     0.04     1 
0130321590   40.72434    -74.16792    -0.04     -0.01     0.04     1 
0130321591   40.72407    -74.13098    -0.04      0.03     0.05     1 
0130321592   40.72378    -74.09404    -0.08      0.08     0.11     1 
0130321593   40.72349    -74.05710     0.02     -0.03     0.03     1 
0130321596   40.72253    -73.94629    -0.10      0.07     0.12     1 
0130321600   40.72109    -73.79855    -0.04     -0.02     0.05     1 
0130321602   40.72030    -73.72468    -0.15      0.09     0.18     1 
0130321611   40.71614    -73.39231    -0.20      0.02     0.20     1 
0130321613   40.71509    -73.31847     0.06      0.01     0.06     1 
0130321616   40.71342    -73.20770    -0.11     -0.04     0.12     1 
0130321617   40.71285    -73.17078     0.24     -0.11     0.26     1 
0130321618   40.71225    -73.13386    -0.15      0.01     0.15     1 
0130321619   40.71165    -73.09694    -0.13     -0.03     0.13     1 
0130321661   40.69991    -74.31595     0.08      0.07     0.11     1 
0130321662   40.69969    -74.27902    -0.00      0.03     0.03     1 
0130321663   40.69945    -74.24209    -0.01      0.04     0.04     1 
0130321664   40.69920    -74.20517    -0.02      0.08     0.09     1 
0130321665   40.69894    -74.16824    -0.13      0.01     0.13     1 
0130321666   40.69867    -74.13131    -0.18     -0.10     0.20     1 
